order_id,customer_id,restaurant_name,rating
1477417,355759,Pinto Nouveau Thai Bistro,5
1476671,49620,Cafe Habana,3
1477805,290313,RedFarm Broadway,Not given
1477305,45846,The Meatball Shop,5
1477223,303548,J. G. Melon,5
1478394,106940,Blue Ribbon Sushi,3
1477963,115519,Blue Ribbon Fried Chicken,5
1477861,125320,Shake Shack,5
1477201,332635,TAO,4
1478253,67345,Parm,5
1476607,197633,Sushi of Gari 46,Not given
1477540,341136,Blue Ribbon Sushi,4
1478117,56642,Bareburger,Not given
1477515,95049,Sushi of Gari 46,Not given
1477329,80737,RedFarm Broadway,3
1477218,333216,Shake Shack,5
1476633,137565,Shake Shack,5
1476776,125123,Le Grainne Cafe,5
1477447,398952,Han Dynasty,Not given
1477878,62730,Westville Hudson,5
1478122,96262,Cafe Habana,5
1476601,270789,Vanessa's Dumplings,Not given
1478206,108659,Osteria Morini,3
1478326,82901,Il Bambino,4
1477691,366327,Parm,5
1477845,127056,Blue Ribbon Sushi,5
1478300,175703,The Meatball Shop,Not given
1478147,372415,Five Guys Burgers and Fries,Not given
1476719,77540,Parm,3
1476765,147519,Sushi of Gari Tribeca,4
1476985,64370,The Meatball Shop,Not given
1478317,128216,Shake Shack,4
1477461,241719,Kori Restaurant and Bar,4
1477028,60052,RedFarm Broadway,5
1477672,59742,J. G. Melon,3
1478307,365225,Sarabeth's Restaurant,Not given
1477971,210544,DespaÌ±a,Not given
1477225,140530,Sushi of Gari 46,Not given
1477146,49793,Yama Japanese Restaurant,5
1477460,134058,The Meatball Shop,5
1477848,276192,12 Chairs,5
1478138,50323,Rubirosa,Not given
1476918,135769,Blue Ribbon Sushi,Not given
1477935,378482,Lamarca Pasta,Not given
1477549,297130,L'Express,5
1476932,301032,Mission Cantina,Not given
1477574,212326,RedFarm Broadway,Not given
1477596,334596,Chipotle Mexican Grill $1.99 Delivery,Not given
1477258,83287,Blue Ribbon Sushi Izakaya,Not given
1477849,117033,P.J. Clarke's,Not given
1477328,342126,Parm,4
1478022,94152,Empanada Mama (closed),5
1477284,40745,Parm,3
1477717,155555,Sushi of Gari 46,Not given
1476926,349854,Cho Dang Gol,Not given
1477331,384390,El Parador Cafe,Not given
1478284,139885,Blue Ribbon Fried Chicken,5
1477245,375585,TAO,Not given
1477006,119465,Cafe Mogador,5
1477008,373750,Blue Ribbon Brooklyn,4
1477341,127122,RedFarm Broadway,Not given
1477967,101241,Empanada Mama (closed),Not given
1477208,365244,Bareburger,5
1478050,54189,Nobu Next Door,Not given
1476699,56722,The Meatball Shop,5
1477451,125262,Rubirosa,Not given
1477179,52832,L'Express,Not given
1477313,395616,Parm,5
1477074,317904,Rubirosa,Not given
1478051,139639,Sushi of Gari 46,3
1477071,78939,Nobu Next Door,5
1478368,64153,Burger Joint,5
1476859,62667,Sarabeth's Restaurant,4
1478393,80795,Tamarind TriBeCa,5
1477345,339144,The Meatball Shop,Not given
1476707,144133,Shake Shack,4
1477064,134058,The Meatball Shop,Not given
1477543,59105,Sushi of Gari 46,5
1476680,44472,Blue Ribbon Sushi Izakaya,3
1476816,344079,Olea,4
1477589,214028,Boqueria,4
1477899,165485,Parm,Not given
1478043,264707,The Meatball Shop,5
1476665,41246,Shake Shack,Not given
1477298,361728,The Meatball Shop,4
1476793,77339,Rubirosa,4
1477396,140998,Boqueria,5
1477477,78560,The Meatball Shop,4
1476963,296805,Blue Ribbon Fried Chicken,4
1477733,376499,Lucky Strike,4
1477627,359699,RedFarm Hudson,5
1477718,42755,Blue Ribbon Sushi,5
1477167,76907,Han Dynasty,4
1477766,186473,Blue Ribbon Sushi,Not given
1477386,221394,The Meatball Shop,Not given
1478176,240982,Rubirosa,5
1476818,195927,Boqueria,Not given
1477435,154030,Hatsuhana,4
1478086,81333,Shake Shack,Not given
1477465,361220,Carmine's,5
1477412,146489,Paul & Jimmy's,Not given
1476550,101347,The Loop,5
1477361,115419,Shake Shack,Not given
1477131,270525,The Smile,4
1477745,59017,TAO,Not given
1477683,279715,RedFarm Hudson,Not given
1476592,67844,The Smile,Not given
1477687,72757,Jack's Wife Freda,5
1476857,220186,Blue Ribbon Fried Chicken,5
1478325,399373,Shake Shack,4
1477744,58675,Pinto Nouveau Thai Bistro,Not given
1478025,99312,Pylos,3
1478171,316402,The Meatball Shop,5
1477268,375585,TAO,5
1476780,319773,Vezzo Thin Crust Pizza,5
1476594,94480,TAO,5
1477830,61212,Tamarind TriBeCa,5
1477725,105754,Momoya,4
1476922,66373,Balthazar Boulangerie,3
1478266,297413,The Meatball Shop,Not given
1478377,399584,The Meatball Shop,Not given
1476880,216258,Momoya,5
1476721,131645,The Meatball Shop,Not given
1477793,318451,Blue Ribbon Sushi,4
1478322,57943,RedFarm Broadway,5
1477065,43636,The Meatball Shop,5
1477670,235818,Shake Shack,5
1476674,318689,Olive Garden,Not given
1478212,57878,Dos Caminos,Not given
1477632,76942,Sarabeth's Restaurant,Not given
1478083,91817,Lucky's Famous Burgers,4
1477484,143984,Blue Ribbon Fried Chicken,3
1477710,376578,Shake Shack,5
1477307,141732,Cho Dang Gol,5
1478062,109107,Burger Joint,4
1476865,297232,Empanada Mama (closed),5
1476621,282699,RedFarm Hudson,Not given
1476957,54630,V-Nam Cafe,Not given
1477611,130820,Nobu Next Door,Not given
1477775,142461,Shake Shack,4
1478007,113238,Boqueria,Not given
1477629,198936,Five Leaves,Not given
1476737,94766,Nobu Next Door,5
1477868,27609,Blue Ribbon Sushi Bar & Grill,Not given
1478185,97079,Benihana,Not given
1477567,175290,The Meatball Shop,Not given
1478251,99621,Jack's Wife Freda,5
1478079,54608,Tamarind TriBeCa,5
1478144,155124,The Meatball Shop,5
1476615,338599,RedFarm Hudson,4
1478419,118776,Blue Ribbon Sushi Bar & Grill,5
1476920,36118,RedFarm Broadway,4
1477786,145389,RedFarm Hudson,3
1476924,153048,Shake Shack,Not given
1476547,83095,Bareburger,5
1477561,183704,The Meatball Shop,Not given
1477422,64401,The Meatball Shop,5
1477436,88853,RedFarm Hudson,4
1478353,369809,Momoya,3
1477086,164529,Blue Ribbon Sushi,5
1477688,101285,Blue Ribbon Sushi,4
1477011,309983,S'MAC,Not given
1477695,302131,Rubirosa,Not given
1476608,297674,Burger Joint,3
1478375,214028,Boqueria,5
1476965,276192,Delicatessen,4
1476757,115610,12 Chairs,Not given
1476611,300003,Grand Sichuan International,Not given
1477055,77544,Bareburger,4
1477949,385023,Rubirosa,3
1477406,154022,Blue Ribbon Sushi Bar & Grill,4
1478118,101285,Blue Ribbon Sushi,3
1477352,100148,Sushi of Gari,5
1478276,352827,Shake Shack,Not given
1477837,93133,Nobu Next Door,Not given
1476781,333449,Shake Shack,Not given
1476879,259341,Blue Ribbon Fried Chicken,4
1477383,174796,Xi'an Famous Foods,Not given
1477534,155124,The Meatball Shop,Not given
1477111,127149,P.J. Clarke's,4
1477818,144352,Shake Shack,4
1477249,351561,The Kati Roll Company,Not given
1477095,196355,Shake Shack,Not given
1477379,145962,Joe's Shanghai _Àü£¾÷´,3
1477128,354016,Waverly Diner,Not given
1478125,49104,Shake Shack,4
1477707,133330,Blue Ribbon Fried Chicken,5
1478191,390232,Friend of a Farmer,Not given
1476614,138462,Chipotle Mexican Grill $1.99 Delivery,5
1477105,67844,The Smile,5
1477124,270789,Vanessa's Dumplings,Not given
1476980,117810,Momoya,5
1477162,42755,Blue Ribbon Fried Chicken,4
1476754,229946,Balthazar Boulangerie,Not given
1477260,229946,Chipotle Mexican Grill $1.99 Delivery,4
1478297,180618,Bareburger,5
1476792,346280,Saravanaa Bhavan,Not given
1477554,72726,Shake Shack,Not given
1477820,41746,Schnipper's Quality Kitchen,4
1478291,385134,RedFarm Broadway,5
1477628,83287,Blue Ribbon Sushi Izakaya,Not given
1478038,45164,Shake Shack,Not given
1478356,62540,Blue Ribbon Sushi,Not given
1477952,371117,Shake Shack,4
1476992,85782,Vezzo Thin Crust Pizza,Not given
1478040,47280,Sushi of Gari Tribeca,5
1477905,164626,The Meatball Shop,4
1477658,80795,Tamarind TriBeCa,Not given
1477918,62912,Yama Japanese Restaurant,Not given
1477562,93113,The Odeon,4
1476847,114085,The Meatball Shop,4
1477081,222734,Shake Shack,Not given
1476604,126798,Cafe Mogador,4
1478016,154471,Yama Japanese Restaurant,5
1477087,206039,Shake Shack,5
1476706,327651,Hunan Manor,5
1477906,66012,Sushi of Gari Tribeca,5
1478381,111909,Ravagh Persian Grill,Not given
1478142,114085,Hatsuhana,3
1477654,301032,Blue Ribbon Fried Chicken,5
1477965,384411,Shake Shack,3
1476960,45577,Parm,Not given
1478134,82041,Sushi of Gari Tribeca,Not given
1477588,286386,5 Napkin Burger,3
1477897,79507,The Meatball Shop,Not given
1477217,139639,Sushi of Gari 46,Not given
1476772,149984,Sushi of Gari,5
1478167,88078,RedFarm Hudson,Not given
1477101,81828,The Meatball Shop,5
1477665,231061,Han Dynasty,Not given
1477103,342515,Five Guys Burgers and Fries,5
1477880,114410,The Meatball Shop,5
1477346,235620,Shake Shack,4
1477157,92006,Blue Ribbon Sushi Bar & Grill,Not given
1477886,241310,Blue Ribbon Sushi,3
1477442,184325,Asuka Sushi,5
1477434,77857,Shake Shack,5
1477303,92768,Sushi of Gari 46,Not given
1477423,80466,J. G. Melon,5
1478424,304052,Parm,5
1476571,334758,Melt Shop,4
1477034,259341,J. G. Melon,Not given
1477673,132906,Sushi of Gari 46,Not given
1478061,64151,Jack's Wife Freda,Not given
1476901,391860,Lucky's Famous Burgers,5
1478113,74048,ilili Restaurant,4
1477986,115213,Junoon,5
1477770,59742,J. G. Melon,Not given
1478420,104355,Momoya,5
1477252,96262,Cafe Habana,Not given
1476883,354948,Westville Hudson,5
1478442,378035,Five Guys Burgers and Fries,5
1477898,68248,J. G. Melon,5
1477476,276192,Delicatessen,4
1477520,178158,Chipotle Mexican Grill $1.99 Delivery,4
1477652,99393,Parm,Not given
1478205,65361,Coppola's East,Not given
1477751,385134,RedFarm Broadway,5
1477021,231453,Mamoun's Falafel,Not given
1476959,65007,Serafina Fabulous Pizza,5
1476687,61722,Blue Ribbon Sushi,Not given
1477798,378035,Five Guys Burgers and Fries,4
1476938,164776,TAO,Not given
1477022,61588,Blue Ribbon Sushi,4
1477077,40808,Shake Shack,4
1478361,371117,Shake Shack,5
1477407,123535,RedFarm Hudson,5
1477207,58088,Sushi of Gari 46,Not given
1477122,97806,Shake Shack,Not given
1477199,154471,Yama Japanese Restaurant,3
1478060,97346,Osteria Morini,Not given
1478074,41638,Blue Ribbon Fried Chicken,5
1477614,255697,Sushi Samba,Not given
1477181,302790,Carmine's,Not given
1477454,210544,DespaÌ±a,5
1476870,94524,The Meatball Shop,5
1477759,68551,Blue Ribbon Sushi Bar & Grill,Not given
1477606,39406,RedFarm Broadway,4
1478302,318665,Blue Ribbon Sushi Bar & Grill,4
1476574,376993,Emporio,Not given
1478306,358158,Parm,Not given
1476565,41991,Blue Ribbon Sushi Bar & Grill,5
1478200,164016,Blue Ribbon Fried Chicken,5
1478264,70564,Jack's Wife Freda,5
1477228,52574,Jack's Wife Freda,Not given
1478057,75548,Parm,Not given
1478256,147468,Tamarind TriBeCa,5
1478259,68446,Hill Country Fried Chicken,Not given
1477483,142681,Osteria Morini,4
1477257,400950,Sushi of Gari 46,5
1477056,298824,Shake Shack,Not given
1477402,377481,Otto Enoteca Pizzeria,Not given
1476760,180776,Empanada Mama (closed),Not given
1477030,240982,Rubirosa,3
1476850,85091,The Meatball Shop,5
1477356,354923,CafÌ© China,4
1477990,59673,Rubirosa,4
1477448,142574,Sushi of Gari,5
1477784,146555,Momoya,5
1478425,373152,Parm,Not given
1477031,201471,Friend of a Farmer,Not given
1477969,69516,Wa Jeal,Not given
1476595,385150,Blue Ribbon Sushi,Not given
1478070,129206,RedFarm Broadway,3
1477501,151191,RedFarm Hudson,5
1476727,49086,Jack's Wife Freda,3
1477016,78067,Parm,Not given
1477511,261665,RedFarm Broadway,5
1477067,370656,Vanessa's Dumplings,Not given
1477068,108046,Rubirosa,Not given
1477551,277898,Blue Ribbon Fried Chicken,4
1478415,105665,Blue Ribbon Sushi Bar & Grill,Not given
1478129,52256,Han Dynasty,Not given
1477096,158578,Xi'an Famous Foods,3
1477891,142461,Shake Shack,Not given
1477881,63361,Cafeteria,Not given
1478197,41205,Shake Shack,5
1477082,107909,ilili Restaurant,4
1477781,183520,Tamarind TriBeCa,5
1476570,148459,The Kati Roll Company,Not given
1476677,302790,Le Zie 2000 Trattoria,Not given
1478397,121706,Blue Ribbon Fried Chicken,5
1477608,125123,Le Grainne Cafe,4
1478241,60052,RedFarm Broadway,5
1477216,259341,Momoya,Not given
1478379,142753,Shake Shack,Not given
1478237,81110,Han Dynasty,Not given
1477732,399729,Shake Shack,4
1476842,103970,RedFarm Broadway,Not given
1476984,286386,5 Napkin Burger,Not given
1476783,96254,Han Dynasty,Not given
1476989,64401,The Meatball Shop,5
1477213,53156,The Meatball Shop,Not given
1477607,386995,Han Dynasty,Not given
1477863,128216,Shake Shack,4
1478360,375043,Tamarind TriBeCa,Not given
1477134,361654,The Meatball Shop,5
1478390,38612,Vanessa's Dumplings,Not given
1476794,73274,S'MAC,Not given
1478116,378482,Five Guys Burgers and Fries,Not given
1478344,55334,Sushi of Gari Tribeca,5
1477796,40745,Parm,Not given
1478243,159626,Blue Ribbon Sushi,4
1477069,377260,Blue Ribbon Fried Chicken,5
1476953,252342,Westville Hudson,4
1477700,60039,Blue Ribbon Sushi,3
1478106,129206,Shake Shack,Not given
1477625,106860,Sushi of Gari Tribeca,Not given
1478213,122092,Han Dynasty,3
1476779,378820,Sushi Samba,5
1478207,62161,Tamarind TriBeCa,4
1477075,52832,ilili Restaurant,3
1477145,207281,Shake Shack,5
1478153,300208,Xi'an Famous Foods,5
1477689,203442,Terakawa Ramen,Not given
1477742,338599,Blue Ribbon Fried Chicken,3
1477391,60835,RedFarm Hudson,3
1476993,301825,RedFarm Broadway,Not given
1476705,260680,Cafe Mogador,3
1477694,192317,Shake Shack,4
1477933,284256,Empanada Mama (closed),Not given
1477062,396432,Blue Ribbon Sushi,5
1477771,232035,ilili Restaurant,5
1477144,62667,Balthazar Boulangerie,5
1477149,102710,Rye House,4
1478182,135970,Momoya,5
1478405,58675,Shake Shack,3
1478094,102010,TAO,Not given
1477857,363202,S'MAC,5
1476840,143866,Jack's Wife Freda,Not given
1477641,128224,Blue Ribbon Sushi,4
1476690,124875,Vanessa's Dumplings,4
1476593,175703,The Meatball Shop,Not given
1477343,101957,Hiroko's Place,Not given
1476881,57263,Nobu Next Door,Not given
1476913,145216,Grand Sichuan International,5
1478119,276192,Sushi of Gari Tribeca,4
1476976,300552,Shake Shack,5
1476575,141912,P.J. Clarke's,Not given
1478105,143721,Hummus Place,5
1476945,49034,The Smile,5
1476853,139626,L'Express,Not given
1477259,145952,Blue Ribbon Sushi,4
1477141,66331,Shake Shack,5
1477556,168420,Blue Ribbon Brooklyn,Not given
1478254,239985,5 Napkin Burger,5
1478365,60039,ilili Restaurant,4
1477380,108659,Rubirosa,4
1477548,79255,The Meatball Shop,4
1478444,355090,Shake Shack,3
1477716,317515,Cafe Habana,Not given
1476668,114476,Zero Otto Nove,Not given
1477106,103852,J. G. Melon,5
1477526,344079,Olea,Not given
1477664,47440,Blue Ribbon Fried Chicken,4
1477917,71249,Momoya,4
1477381,316223,The Smile,4
1476745,377771,Blue Ribbon Fried Chicken,3
1477885,178158,Chipotle Mexican Grill $1.99 Delivery,4
1476724,130956,Blue Ribbon Sushi,3
1477387,141732,Blue Ribbon Fried Chicken,Not given
1476750,94152,Empanada Mama (closed),3
1478285,113817,Blue Ribbon Fried Chicken,4
1477910,39702,Frank Restaurant,4
1478364,273690,Grand Sichuan International,Not given
1477480,75722,Yama 49,5
1477050,337230,Shake Shack,Not given
1478090,62359,Blue Ribbon Sushi Izakaya,5
1477633,378753,Shake Shack,5
1478095,183520,Blue Ribbon Sushi,4
1478096,146211,Yama Japanese Restaurant,Not given
1478166,177250,RedFarm Hudson,Not given
1478013,283884,Westville Hudson,5
1478369,243341,Sushi Samba,5
1476970,275689,Nobu Next Door,4
1476612,115610,Delicatessen,Not given
1478234,102620,Balthazar Boulangerie,4
1477114,47594,Dos Caminos,5
1477644,82041,Osteria Morini,3
1476634,82092,Sushi of Gari 46,Not given
1477186,291891,The Kati Roll Company,4
1477939,41040,The Meatball Shop,Not given
1477610,35643,Vanessa's Dumpling House,5
1476843,361846,Sarabeth's West,3
1476983,55689,Rubirosa,Not given
1478418,95049,Nobu Next Door,Not given
1477941,64830,Cafeteria,3
1478123,149268,Han Dynasty,Not given
1477966,318451,Blue Ribbon Sushi,Not given
1478154,383688,CafÌ© China,5
1477855,5139,Sushi of Gari 46,5
1478261,106940,Parm,4
1477121,274232,Nobu Next Door,5
1477927,351329,Parm,Not given
1477871,124875,Shake Shack,3
1476644,142461,Shake Shack,5
1477415,58800,Mamoun's Falafel,5
1477397,117810,Momoya,Not given
1476723,136807,RedFarm Hudson,5
1478258,222734,Shake Shack,3
1477222,348096,The Meatball Shop,4
1477335,84457,Nobu Next Door,Not given
1476790,141732,Cho Dang Gol,5
1477330,198802,DuMont Burger,3
1477639,211035,Blue Ribbon Sushi,Not given
1478124,328331,S'MAC,5
1477076,68834,Sushi of Gari 46,5
1476939,111894,The Meatball Shop,Not given
1476661,42755,Blue Ribbon Sushi,3
1478268,306119,Xi'an Famous Foods,4
1477253,111125,Blue Ribbon Sushi,5
1477778,100889,RedFarm Broadway,4
1476923,50199,J. G. Melon,4
1477362,172758,Shake Shack,4
1477404,96254,Yama Japanese Restaurant,4
1477000,328731,Blue Ribbon Fried Chicken,5
1478148,261371,Shake Shack,Not given
1477377,198802,DuMont Burger,Not given
1478039,292343,Amy Ruth's,Not given
1478320,85091,The Meatball Shop,3
1478304,321492,'wichcraft,5
1477194,62540,Blue Ribbon Sushi,Not given
1477132,110792,Blue Ribbon Sushi,5
1477466,222734,Shake Shack,5
1476700,127036,Shake Shack,Not given
1478011,96877,Melt Shop,5
1476748,109906,The Meatball Shop,Not given
1477437,304993,Shake Shack,3
1477550,97324,Shake Shack,4
1478277,48282,The Meatball Shop,5
1476873,237616,Shake Shack,Not given
1477353,106324,The Meatball Shop,5
1478190,94152,RedFarm Broadway,3
1477316,164776,TAO,5
1476981,138586,Shake Shack,Not given
1477473,97838,Han Dynasty,Not given
1476701,292602,Chipotle Mexican Grill $1.99 Delivery,5
1477421,397537,The Smile,5
1477819,35309,Blue Ribbon Sushi,Not given
1477513,64151,Jack's Wife Freda,5
1478056,120353,Blue Ribbon Sushi,Not given
